ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion
1121888,2017-08-30,2017-08-30,30-34,F,66,72,69,41672,6,10.54999995,2,1.0,,
1121889,2017-08-30,2017-08-30,35-39,F,10,15,13,127546,25,38.94000041,2,0.0,,
1121890,2017-08-17,2017-08-17,35-39,F,10,16,15,127865,28,38.02999961,3,1.0,,
1121891,2017-08-17,2017-08-17,35-39,F,10,15,13,1025327,229,314.2999983,16,2.0,,
1121894,2017-08-17,2017-08-17,35-39,F,10,14,14,561415,124,173.76,3,0.0,,
1121895,2017-08-17,2017-08-17,35-39,F,15,21,21,132803,25,37.32000124,2,1.0,,
1121897,2017-08-17,2017-08-17,35-39,F,15,18,17,24664,2,2.629999995,1,1.0,,
1121901,2017-08-17,2017-08-17,35-39,F,16,17,21,1020561,172,263.8100007,7,3.0,,
1121902,2017-08-18,2017-08-18,35-39,F,16,17,22,682143,114,177.1099993,6,2.0,,
1121903,2017-08-18,2017-08-18,35-39,F,16,18,18,1247717,222,343.4199994,11,4.0,,
1121904,2017-08-19,2017-08-19,35-39,F,16,21,18,146406,23,33.22999942,1,1.0,,
1121905,2017-08-19,2017-08-19,35-39,F,16,17,21,905699,161,234.6599982,4,1.0,,
1121906,2017-08-19,2017-08-19,35-39,F,16,21,17,1184580,194,297.8299981,14,3.0,,
1121907,2017-08-20,2017-08-20,35-39,F,18,22,19,98057,20,31.00999963,1,1.0,,
1121917,2017-08-20,2017-08-20,35-39,F,19,22,24,238735,56,84.65999889,4,1.0,,
1121918,2017-08-20,2017-08-20,35-39,F,19,23,25,320657,77,115.8800026,2,0.0,,
1121925,2017-08-20,2017-08-20,35-39,F,21,27,23,244074,57,84.51000023,4,2.0,,
1121928,2017-08-20,2017-08-20,35-39,F,21,27,24,39146,8,13.05999959,1,0.0,,
1121931,2017-08-20,2017-08-20,35-39,F,22,26,23,78468,15,23.64999962,1,0.0,,
1121933,2017-08-19,2017-08-19,35-39,F,22,24,26,325653,63,89.35000026,2,0.0,,
1121935,2017-08-19,2017-08-19,35-39,F,22,25,23,66277,12,17.30000019,1,0.0,,
1121936,2017-08-18,2017-08-18,35-39,F,22,26,25,93002,16,23.33999968,1,0.0,,
1121944,2017-08-18,2017-08-18,35-39,F,24,25,29,109723,27,40.9600004,1,0.0,,
1121948,2017-08-18,2017-08-18,35-39,F,24,27,28,118941,35,50.11000001,4,1.0,,
1121949,2017-08-19,2017-08-19,35-39,F,25,27,27,221576,47,66.79000068,6,1.0,,
1121953,2017-08-19,2017-08-19,35-39,F,25,29,27,8341,1,1.639999986,1,0.0,,
1121954,2017-08-19,2017-08-19,35-39,F,25,30,27,120335,26,36.2299993,2,0.0,,
1121955,2017-08-19,2017-08-19,35-39,F,26,28,31,182098,40,62.86999989,1,1.0,,
1121956,2017-08-19,2017-08-19,35-39,F,26,31,28,227473,52,71.58000052,1,1.0,,
1121962,2017-08-19,2017-08-19,35-39,F,27,30,32,1050947,230,350.5099957,6,1.0,,
1121963,2017-08-24,2017-08-24,35-39,F,27,32,28,720859,162,213.6899986,13,5.0,,
1121971,2017-08-24,2017-08-24,35-39,F,28,31,32,41111,8,10.96000016,1,0.0,,
1121973,2017-08-30,2017-08-30,35-39,F,29,31,34,148616,25,37.39999962,6,4.0,,
1121976,2017-08-30,2017-08-30,35-39,F,29,34,34,707260,135,210.8200028,13,6.0,,
1121977,2017-08-30,2017-08-30,35-39,F,29,32,32,139596,26,42.41000032,1,1.0,,
1121983,2017-08-30,2017-08-30,35-39,F,30,34,31,105399,22,33.19999933,2,0.0,,
1121994,2017-08-30,2017-08-30,35-39,F,32,33,34,222378,50,72.91000104,1,0.0,,
1122003,2017-08-17,2017-08-17,35-39,F,63,69,68,975792,210,293.8800011,10,4.0,,
1122004,2017-08-30,2017-08-30,35-39,F,63,65,67,579150,125,167.0499997,5,1.0,,
1122005,2017-08-30,2017-08-30,35-39,F,63,65,69,449588,81,123.800001,5,2.0,,
1122006,2017-08-30,2017-08-30,35-39,F,63,68,65,318157,56,85.70000196,3,0.0,,
1122007,2017-08-30,2017-08-30,35-39,F,63,65,64,196967,43,65.17999971,2,1.0,,
1122011,2017-08-29,2017-08-29,35-39,F,64,70,67,158298,37,46.43000007,4,1.0,,
1122012,2017-08-29,2017-08-29,35-39,F,64,67,69,222739,55,68.55999959,5,2.0,,
1122022,2017-08-29,2017-08-29,35-39,F,2,4,3,20780,5,8.189999938,1,0.0,,
1122027,2017-08-29,2017-08-29,35-39,F,7,9,8,128616,33,48.54999948,2,0.0,,
1122039,2017-08-29,2017-08-29,40-44,F,10,12,15,258954,61,82.27999902,1,0.0,,
1122040,2017-08-30,2017-08-30,40-44,F,10,15,11,205289,48,71.53000104,3,0.0,,
1122041,2017-08-30,2017-08-30,40-44,F,10,13,12,611601,138,191.419996,8,3.0,,
1122043,2017-08-30,2017-08-30,40-44,F,10,13,14,947657,233,321.8700004,8,4.0,,
1122044,2017-08-29,2017-08-29,40-44,F,10,16,14,233043,49,65.03000033,2,0.0,,
1122047,2017-08-17,2017-08-17,40-44,F,15,18,21,582725,142,194.8099988,9,2.0,,
1122052,2017-08-17,2017-08-17,40-44,F,16,20,19,265038,51,78.45999932,2,1.0,,
1122054,2017-08-18,2017-08-18,40-44,F,16,20,18,222273,39,53.62999868,6,1.0,,
1122055,2017-08-18,2017-08-18,40-44,F,16,22,19,797234,170,243.7699978,4,1.0,,
1122056,2017-08-17,2017-08-17,40-44,F,16,19,21,925555,182,262.8899981,4,2.0,,
1122058,2017-08-18,2017-08-18,40-44,F,18,19,24,22210,3,4.050000191,1,1.0,,
1122075,2017-08-18,2017-08-18,40-44,F,21,25,23,46391,11,16.40999985,3,1.0,,
1122078,2017-08-18,2017-08-18,40-44,F,21,27,25,190477,42,66.38999987,1,0.0,,
1122079,2017-08-18,2017-08-18,40-44,F,21,24,27,25382,7,9.609999895,1,0.0,,
1122085,2017-08-18,2017-08-18,40-44,F,22,26,25,65726,17,22.12000012,2,0.0,,
1122089,2017-08-17,2017-08-17,40-44,F,23,25,29,195220,51,78.06000042,1,0.0,,
1122092,2017-08-17,2017-08-17,40-44,F,23,25,26,107501,27,40.87999928,2,2.0,,
1122101,2017-08-17,2017-08-17,40-44,F,25,26,30,197772,63,88.21000016,7,2.0,,
1122102,2017-08-17,2017-08-17,40-44,F,25,30,29,138154,35,48.93999863,1,0.0,,
1122103,2017-08-17,2017-08-17,40-44,F,25,26,30,270124,69,95.84999895,2,0.0,,
1122105,2017-08-17,2017-08-17,40-44,F,26,28,27,303971,77,106.9299998,11,6.0,,
1122107,2017-08-17,2017-08-17,40-44,F,26,30,29,682046,183,254.419997,4,2.0,,
1122109,2017-08-17,2017-08-17,40-44,F,26,27,28,328365,83,117.3400005,2,1.0,,
1122112,2017-08-17,2017-08-17,40-44,F,27,31,33,1083259,276,390.2599992,11,0.0,,
1122113,2017-08-17,2017-08-17,40-44,F,27,33,28,913929,245,340.4099993,7,2.0,,
1122118,2017-08-17,2017-08-17,40-44,F,28,31,33,101586,24,33.47000039,2,1.0,,
1122120,2017-08-29,2017-08-29,40-44,F,28,30,32,181053,46,66.27999985,3,1.0,,
1122121,2017-08-29,2017-08-29,40-44,F,28,30,34,133419,35,48.18000007,2,1.0,,
1122125,2017-08-26,2017-08-26,40-44,F,29,34,32,489573,113,156.1199993,3,2.0,,
1122127,2017-08-26,2017-08-26,40-44,F,29,32,31,822023,194,288.3300035,6,0.0,,
1122131,2017-08-26,2017-08-26,40-44,F,30,32,35,93176,29,40.37000024,1,1.0,,
1122138,2017-08-26,2017-08-26,40-44,F,31,32,37,47229,13,19.27999985,1,0.0,,
1122139,2017-08-26,2017-08-26,40-44,F,31,36,32,92263,24,34.03000015,1,0.0,,
1122140,2017-08-26,2017-08-26,40-44,F,31,35,35,81551,21,29.67000008,1,0.0,,
1122145,2017-08-26,2017-08-26,40-44,F,32,35,34,141037,32,47.78999913,3,0.0,,
1122146,2017-08-26,2017-08-26,40-44,F,32,38,37,319501,79,111.6500003,0,0.0,,
1122149,2017-08-26,2017-08-26,40-44,F,36,41,37,72741,19,24.33000016,2,0.0,,
1122154,2017-08-25,2017-08-25,40-44,F,63,66,68,597419,135,188.5100002,2,1.0,,
1122157,2017-08-25,2017-08-25,40-44,F,63,69,66,98768,21,33.14000034,1,1.0,,
1122160,2017-08-24,2017-08-24,40-44,F,64,69,67,173165,41,59.85000026,1,0.0,,
1122165,2017-08-24,2017-08-24,40-44,F,65,68,69,55823,13,21.10999966,1,1.0,,
1122166,2017-08-25,2017-08-25,40-44,F,65,66,68,118451,28,38.35000062,4,1.0,,
1122176,2017-08-25,2017-08-25,40-44,F,2,6,8,74424,22,30.84000027,1,1.0,,
1122177,2017-08-25,2017-08-25,40-44,F,7,10,12,47929,12,14.58999991,1,1.0,,
1122182,2017-08-25,2017-08-25,40-44,F,7,10,8,40801,12,15.91999972,0,0.0,,
1122183,2017-08-25,2017-08-25,40-44,F,66,71,67,66017,17,24.22000015,1,0.0,,
1122189,2017-08-25,2017-08-25,45-49,F,10,16,14,725043,179,238.4000007,5,3.0,,
1122191,2017-08-27,2017-08-27,45-49,F,10,16,16,382776,97,132.7300007,5,1.0,,
1122192,2017-08-27,2017-08-27,45-49,F,10,16,13,548250,137,201.6000042,5,1.0,,
1122193,2017-08-28,2017-08-28,45-49,F,10,11,15,1358324,346,465.0799981,8,2.0,,
1122197,2017-08-28,2017-08-28,45-49,F,15,16,20,662249,163,234.9399992,2,0.0,,
1122200,2017-08-28,2017-08-28,45-49,F,15,16,16,559554,139,195.0799994,2,0.0,,
1122201,2017-08-28,2017-08-28,45-49,F,16,19,21,320757,68,104.6899989,2,0.0,,
1122202,2017-08-28,2017-08-28,45-49,F,16,20,19,906151,202,295.5499957,1,0.0,,
1122203,2017-08-29,2017-08-29,45-49,F,16,22,19,699314,164,226.0300014,3,0.0,,
1122204,2017-08-28,2017-08-28,45-49,F,16,21,22,850337,198,287.690003,3,1.0,,
1122205,2017-08-28,2017-08-28,45-49,F,16,20,22,1015460,247,315.9000051,9,2.0,,
1122209,2017-08-28,2017-08-28,45-49,F,18,19,20,890295,227,332.9899989,1,0.0,,
1122210,2017-08-28,2017-08-28,45-49,F,18,21,20,791817,194,282.490001,4,2.0,,
1122211,2017-08-27,2017-08-27,45-49,F,18,24,21,317601,76,115.6600008,1,0.0,,
1122212,2017-08-27,2017-08-27,45-49,F,18,23,24,685211,164,247.3200026,4,3.0,,
1122213,2017-08-27,2017-08-27,45-49,F,19,24,23,32781,7,11.20000017,2,2.0,,
1122216,2017-08-27,2017-08-27,45-49,F,19,23,22,76785,19,25.45999998,3,0.0,,
1122217,2017-08-27,2017-08-27,45-49,F,19,24,23,719083,206,299.5299983,12,5.0,,
1122223,2017-08-27,2017-08-27,45-49,F,20,23,23,368480,107,140.4200011,5,4.0,,
1122224,2017-08-27,2017-08-27,45-49,F,20,24,25,260945,73,100.8800011,2,2.0,,
1122225,2017-08-27,2017-08-27,45-49,F,21,22,27,40998,10,13.35000038,1,0.0,,
1122227,2017-08-27,2017-08-27,45-49,F,21,27,26,183293,53,73.74999964,2,1.0,,
1122232,2017-08-27,2017-08-27,45-49,F,22,24,23,221561,55,76.75999916,1,0.0,,
1122233,2017-08-19,2017-08-19,45-49,F,22,24,24,436943,109,145.8199974,1,1.0,,
1122240,2017-08-19,2017-08-19,45-49,F,23,26,26,284488,90,125.2700011,1,1.0,,
1122244,2017-08-25,2017-08-25,45-49,F,24,26,26,85083,32,38.62999976,1,1.0,,
1122246,2017-08-25,2017-08-25,45-49,F,24,28,25,14167,5,7.139999986,1,0.0,,
1122249,2017-08-24,2017-08-24,45-49,F,25,29,28,300637,84,116.9899981,2,0.0,,
1122253,2017-08-25,2017-08-25,45-49,F,25,27,28,449921,129,175.9700005,5,1.0,,
1122254,2017-08-25,2017-08-25,45-49,F,25,31,31,282899,71,105.6600007,1,0.0,,
1122257,2017-08-25,2017-08-25,45-49,F,26,29,32,669671,186,259.1799988,4,1.0,,
1122258,2017-08-25,2017-08-25,45-49,F,26,28,30,108655,28,46.92000186,1,0.0,,
1122260,2017-08-25,2017-08-25,45-49,F,26,32,31,536248,146,187.7399978,3,0.0,,
1122262,2017-08-24,2017-08-24,45-49,F,27,29,30,1055017,265,380.6599952,16,2.0,,
1122265,2017-08-24,2017-08-24,45-49,F,27,30,28,1428421,367,541.7000023,10,0.0,,
1122266,2017-08-24,2017-08-24,45-49,F,27,31,30,1088027,272,409.5600026,9,4.0,,
1122267,2017-08-23,2017-08-23,45-49,F,28,29,33,288517,78,102.3900002,3,0.0,,
1122268,2017-08-23,2017-08-23,45-49,F,28,31,30,202231,53,67.13000107,3,1.0,,
1122270,2017-08-24,2017-08-24,45-49,F,28,34,32,73222,16,22.86000025,1,0.0,,
1122271,2017-08-24,2017-08-24,45-49,F,28,29,34,348542,96,134.889999,2,0.0,,
1122273,2017-08-24,2017-08-24,45-49,F,29,32,30,1097966,266,369.069997,16,8.0,,
1122274,2017-08-24,2017-08-24,45-49,F,29,33,31,526923,138,198.0899972,2,1.0,,
1122276,2017-08-24,2017-08-24,45-49,F,29,34,34,264386,66,91.00000054,4,1.0,,
1122277,2017-08-24,2017-08-24,45-49,F,29,30,30,854940,227,297.9100007,8,3.0,,
1122279,2017-08-25,2017-08-25,45-49,F,30,33,36,113567,34,50.29000044,3,0.0,,
1122282,2017-08-25,2017-08-25,45-49,F,30,31,35,22859,6,9.419999838,1,0.0,,
1122288,2017-08-27,2017-08-27,45-49,F,31,32,33,51754,13,20.51999998,1,0.0,,
1122290,2017-08-26,2017-08-26,45-49,F,31,32,33,104347,28,38.13999993,4,3.0,,
1122303,2017-08-26,2017-08-26,45-49,F,63,67,66,391998,97,142.0500025,3,1.0,,
1122304,2017-08-27,2017-08-27,45-49,F,63,64,66,1111156,282,402.3000026,5,0.0,,
1122308,2017-08-27,2017-08-27,45-49,F,63,64,68,427772,117,159.299999,3,1.0,,
1122310,2017-08-27,2017-08-27,45-49,F,64,66,65,536457,136,193.6599991,2,1.0,,
1122311,2017-08-27,2017-08-27,45-49,F,64,69,68,179894,43,66.83999872,2,0.0,,
1122312,2017-08-27,2017-08-27,45-49,F,64,70,66,479882,131,178.6700007,6,0.0,,
1122313,2017-08-26,2017-08-26,45-49,F,64,70,69,358261,91,130.3600011,1,0.0,,
1122316,2017-08-26,2017-08-26,45-49,F,65,67,67,346688,88,114.8599998,2,0.0,,
1314296,2017-08-26,2017-08-26,30-34,M,100,106,105,33445,2,3.199999928,1,0.0,,
1314297,2017-08-25,2017-08-25,30-34,M,101,106,103,72228,5,7.529999852,4,4.0,,
1314298,2017-08-25,2017-08-25,30-34,M,102,104,107,49699,2,2.690000057,2,1.0,,
1314299,2017-08-26,2017-08-26,30-34,M,103,107,108,189761,18,27.32999969,4,1.0,,
1314301,2017-08-26,2017-08-26,30-34,M,105,108,107,312524,37,53.78999972,2,0.0,,
1314303,2017-08-26,2017-08-26,30-34,M,107,108,110,496760,42,61.00999904,10,3.0,,
1314306,2017-08-26,2017-08-26,30-34,M,110,112,111,310988,34,46.66999936,11,3.0,,
1314307,2017-08-26,2017-08-26,30-34,M,111,112,113,98606,9,12.10999984,1,0.0,,
1314308,2017-08-26,2017-08-26,30-34,M,112,117,115,51104,2,3.199999928,3,1.0,,
1314309,2017-08-23,2017-08-23,30-34,M,113,116,115,276762,22,32.09000015,5,1.0,,
1314312,2017-08-23,2017-08-23,35-39,M,101,105,103,33534,2,2.960000038,1,1.0,,
1314313,2017-08-21,2017-08-21,35-39,M,102,104,107,128859,16,23.69999957,1,0.0,,
1314314,2017-08-21,2017-08-21,35-39,M,103,104,105,92080,12,16.94000018,3,2.0,,
1314316,2017-08-21,2017-08-21,35-39,M,105,107,107,211882,33,46.64999926,3,1.0,,
1314318,2017-08-21,2017-08-21,35-39,M,107,110,109,112776,9,12.67999995,1,0.0,,
1314319,2017-08-21,2017-08-21,35-39,M,108,113,111,145324,14,19.82000005,2,1.0,,
1314320,2017-08-21,2017-08-21,35-39,M,109,113,115,106492,14,21.26000023,2,0.0,,
1314321,2017-08-21,2017-08-21,35-39,M,110,112,111,233845,30,40.73000062,3,0.0,,
1314323,2017-08-21,2017-08-21,35-39,M,112,117,118,155426,17,25.01000023,3,0.0,,
1314324,2017-08-21,2017-08-21,35-39,M,113,116,114,97540,8,11.5199995,2,1.0,,
1314325,2017-08-21,2017-08-21,35-39,M,114,117,120,61441,5,7.700000048,1,0.0,,
1314326,2017-08-20,2017-08-20,40-44,M,100,104,104,76703,9,12.14999962,3,1.0,,
1314327,2017-08-20,2017-08-20,40-44,M,101,107,105,68619,10,14.96000034,1,0.0,,
1314330,2017-08-20,2017-08-20,40-44,M,104,108,108,17559,1,1.49000001,1,1.0,,
1314331,2017-08-20,2017-08-20,40-44,M,105,107,108,137879,19,28.47000003,2,0.0,,
1314332,2017-08-20,2017-08-20,40-44,M,106,110,112,67710,10,15.14999998,1,0.0,,
1314333,2017-08-21,2017-08-21,40-44,M,107,113,108,348180,41,60.22999907,3,1.0,,
1314334,2017-08-21,2017-08-21,40-44,M,108,110,112,146246,18,28.71999955,3,1.0,,
1314336,2017-08-20,2017-08-20,40-44,M,110,116,113,187236,24,34.86999965,2,2.0,,
1314337,2017-08-20,2017-08-20,40-44,M,111,112,112,72157,9,13.50000036,1,1.0,,
1314338,2017-08-21,2017-08-21,40-44,M,112,113,114,91180,10,13.55999994,1,0.0,,
1314339,2017-08-22,2017-08-22,40-44,M,113,114,116,86293,6,9.259999871,1,1.0,,
1314341,2017-08-23,2017-08-23,45-49,M,100,105,106,101410,12,17.94000006,4,0.0,,
1314343,2017-08-23,2017-08-23,45-49,M,102,107,103,134245,18,25.75000024,2,1.0,,
1314345,2017-08-23,2017-08-23,45-49,M,104,105,107,125650,20,30.08000076,4,0.0,,
1314346,2017-08-23,2017-08-23,45-49,M,105,109,106,50406,5,7.26000011,1,1.0,,
1314348,2017-08-23,2017-08-23,45-49,M,107,113,111,121769,13,18.41999996,2,1.0,,
1314349,2017-08-23,2017-08-23,45-49,M,108,113,113,267106,34,50.5,4,1.0,,
1314350,2017-08-23,2017-08-23,45-49,M,109,115,115,365539,57,82.13999915,5,2.0,,
1314351,2017-08-23,2017-08-23,45-49,M,110,114,111,188758,25,36.60000038,2,1.0,,
1314353,2017-08-22,2017-08-22,45-49,M,112,114,114,108426,13,19.58000016,1,0.0,,
1314354,2017-08-22,2017-08-22,45-49,M,113,116,116,138525,9,13.65000045,3,0.0,,
1314355,2017-08-22,2017-08-22,45-49,M,114,117,118,150858,21,30.26000011,1,0.0,,
1314357,2017-08-22,2017-08-22,30-34,F,101,102,102,524306,81,113.6800029,10,4.0,,
1314358,2017-08-22,2017-08-22,30-34,F,102,103,103,104496,9,11.42999983,3,2.0,,
1314359,2017-08-22,2017-08-22,30-34,F,103,109,105,452519,68,99.52000237,7,2.0,,
1314360,2017-08-22,2017-08-22,30-34,F,104,105,108,442919,76,110.7800021,21,2.0,,
1314361,2017-08-22,2017-08-22,30-34,F,105,111,107,596831,86,120.8799992,11,0.0,,
1314362,2017-08-22,2017-08-22,30-34,F,106,109,108,173912,26,35.54000032,2,1.0,,
1314363,2017-08-22,2017-08-22,30-34,F,107,109,113,780967,86,119.6400018,20,4.0,,
1314364,2017-08-22,2017-08-22,30-34,F,108,111,111,132124,8,11.18999994,4,0.0,,
1314365,2017-08-27,2017-08-27,30-34,F,109,110,112,623137,100,138.9200006,12,1.0,,
1314366,2017-08-27,2017-08-27,30-34,F,110,114,111,99020,10,14.48000044,4,1.0,,
1314367,2017-08-18,2017-08-18,30-34,F,111,113,114,665817,117,163.8000002,23,9.0,,
1314368,2017-08-18,2017-08-18,30-34,F,112,114,113,699232,80,111.9899995,12,3.0,,
1314371,2017-08-18,2017-08-18,35-39,F,100,103,102,72982,11,15.04999995,1,0.0,,
1314372,2017-08-18,2017-08-18,35-39,F,101,107,104,975884,167,237.3199975,14,3.0,,
1314373,2017-08-18,2017-08-18,35-39,F,102,106,103,245607,33,47.87999952,3,1.0,,
1314377,2017-08-18,2017-08-18,35-39,F,106,111,109,485369,114,164.6400015,3,0.0,,
1314378,2017-08-18,2017-08-18,35-39,F,107,111,112,866355,139,200.8299961,11,5.0,,
1314379,2017-08-18,2017-08-18,35-39,F,108,110,110,502710,72,105.2199969,8,2.0,,
1314380,2017-08-18,2017-08-18,35-39,F,109,114,111,475184,88,127.3200028,4,1.0,,
1314381,2017-08-17,2017-08-17,35-39,F,110,111,111,357401,47,68.67000008,8,1.0,,
1314382,2017-08-17,2017-08-17,35-39,F,111,114,112,99810,14,20.05000019,2,0.0,,
1314383,2017-08-17,2017-08-17,35-39,F,112,116,114,81569,6,9.409999967,3,1.0,,
1314384,2017-08-17,2017-08-17,35-39,F,113,115,114,441192,53,77.59999979,6,2.0,,
1314385,2017-08-17,2017-08-17,35-39,F,114,115,116,90470,11,16.73000002,1,1.0,,
1314386,2017-08-17,2017-08-17,40-44,F,100,102,102,834243,166,246.7499975,18,7.0,,
1314387,2017-08-17,2017-08-17,40-44,F,101,105,106,696612,152,223.1899948,31,9.0,,
1314388,2017-08-17,2017-08-17,40-44,F,102,103,106,329333,48,67.60999918,1,0.0,,
1314389,2017-08-17,2017-08-17,40-44,F,103,104,105,1114711,224,319.0000019,6,0.0,,
1314390,2017-08-17,2017-08-17,40-44,F,104,107,107,267316,58,82.92999887,3,0.0,,
1314391,2017-08-19,2017-08-19,40-44,F,105,109,106,228629,38,57.0,2,0.0,,
1314392,2017-08-19,2017-08-19,40-44,F,106,107,111,758340,159,233.110002,13,4.0,,
1314393,2017-08-20,2017-08-20,40-44,F,107,108,110,877535,149,217.7799966,5,2.0,,
1314394,2017-08-20,2017-08-20,40-44,F,108,113,112,1357386,223,323.0600071,10,1.0,,
1314395,2017-08-20,2017-08-20,40-44,F,109,115,115,280240,61,87.99000168,2,2.0,,
1314396,2017-08-20,2017-08-20,40-44,F,110,116,116,419922,75,105.4500008,3,1.0,,
1314397,2017-08-20,2017-08-20,40-44,F,111,116,115,402975,83,120.8999977,1,0.0,,
1314398,2017-08-20,2017-08-20,40-44,F,112,115,116,1137635,211,301.0499992,30,10.0,,
1314400,2017-08-20,2017-08-20,40-44,F,114,118,119,250234,40,62.31999922,4,1.0,,
1314401,2017-08-20,2017-08-20,45-49,F,100,106,101,904907,195,279.219995,11,1.0,,
1314402,2017-08-20,2017-08-20,45-49,F,101,105,105,589270,107,158.0500023,10,4.0,,
1314403,2017-08-20,2017-08-20,45-49,F,102,104,104,168714,24,36.01000071,2,2.0,,
1314404,2017-08-19,2017-08-19,45-49,F,103,105,104,71982,11,16.34000051,1,0.0,,
1314405,2017-08-19,2017-08-19,45-49,F,104,107,110,558666,110,162.6399975,14,5.0,,
1314406,2017-08-19,2017-08-19,45-49,F,105,106,109,1118200,235,333.7499943,11,4.0,,
1314407,2017-08-19,2017-08-19,45-49,F,106,112,108,107100,23,33.71000051,1,0.0,,
1314408,2017-08-19,2017-08-19,45-49,F,107,113,112,877769,160,232.5900005,13,4.0,,
1314409,2017-08-19,2017-08-19,45-49,F,108,112,112,212508,33,47.69000006,4,1.0,,
1314410,2017-08-19,2017-08-19,45-49,F,109,111,114,1129773,252,358.189997,13,2.0,,
1314411,2017-08-19,2017-08-19,45-49,F,110,111,116,637549,120,173.8800035,3,0.0,,
1314412,2017-08-19,2017-08-19,45-49,F,111,113,117,151531,28,40.28999949,2,0.0,,
1314414,2017-08-17,2017-08-17,45-49,F,113,114,117,790253,135,198.7100005,8,2.0,,
1314415,2017-08-17,2017-08-17,45-49,F,114,116,118,513161,114,165.6099987,5,2.0,,
